"IdLabel";"weight";"cond";"prob_cond";"day";"cohort_day";"cohort";"cage";"vis_bins";"n_vis_to_first";"n_total";"max_date";"mean_vis_to_first";"over_mean";"over_crit"
"Ind5";9.26;"plast";0.5;3;3;"1";1;"(200,220]";20;20;2014-08-28 20:45:06;18.3783783783784;1;5
"Ind5";9.26;"plast";0.5;3;3;"1";1;"(220,240]";20;20;2014-08-28 20:50:16;18.3783783783784;1;6
"Ind5";9.26;"plast";0.5;3;3;"1";1;"(240,260]";20;20;2014-08-28 21:14:00;18.3783783783784;1;7
"Ind5";9.26;"plast";0.5;3;3;"1";1;"(260,280]";20;20;2014-08-28 21:22:03;18.3783783783784;1;8
"Ind5";9.26;"plast";0.5;3;3;"1";1;"(280,300]";20;20;2014-08-28 21:50:14;18.3783783783784;1;9
"Ind5";9.26;"plast";0.5;3;3;"1";1;"(300,320]";20;20;2014-08-28 22:12:05;18.3783783783784;1;10
"Ind5";9.26;"plast";0.5;3;3;"1";1;"(320,340]";19;20;2014-08-28 22:20:58;18.3783783783784;1;11
"Ind5";9.26;"plast";0.5;3;3;"1";1;"(340,360]";20;20;2014-08-28 22:35:14;18.3783783783784;1;12
"Ind5";9.26;"plast";0.5;3;3;"1";1;"(360,380]";19;20;2014-08-28 22:56:20;18.3783783783784;1;13
"Ind5";9.26;"plast";0.5;3;3;"1";1;"(380,400]";19;20;2014-08-28 23:20:38;18.3783783783784;1;14
"Ind5";9.26;"plast";0.5;3;3;"1";1;"(400,420]";20;20;2014-08-28 23:38:28;18.3783783783784;1;15
"Ind5";9.26;"plast";0.5;3;3;"1";1;"(420,440]";20;20;2014-08-28 23:57:21;18.3783783783784;1;16
"Ind5";9.26;"plast";0.5;3;3;"1";1;"(440,460]";20;20;2014-08-29 00:08:23;18.3783783783784;1;17
"Ind5";9.26;"plast";0.5;3;3;"1";1;"(460,480]";20;20;2014-08-29 00:32:10;18.3783783783784;1;18
"Ind5";9.26;"plast";0.5;3;3;"1";1;"(480,500]";18;20;2014-08-29 00:43:05;18.3783783783784;0;18
"Ind5";9.26;"plast";0.5;3;3;"1";1;"(500,520]";20;20;2014-08-29 01:42:05;18.3783783783784;1;18
"Ind5";9.26;"plast";0.5;3;3;"1";1;"(520,540]";20;20;2014-08-29 02:14:12;18.3783783783784;1;19
"Ind5";9.26;"plast";0.5;3;3;"1";1;"(540,560]";20;20;2014-08-29 02:29:06;18.3783783783784;1;20
"Ind5";9.26;"plast";0.5;3;3;"1";1;"(560,580]";19;20;2014-08-29 02:52:27;18.3783783783784;1;21
"Ind5";9.26;"plast";0.5;3;3;"1";1;"(580,600]";20;20;2014-08-29 02:57:18;18.3783783783784;1;22
"Ind5";9.26;"plast";0.5;3;3;"1";1;"(600,620]";20;20;2014-08-29 03:14:55;18.3783783783784;1;23
"Ind5";9.26;"plast";0.5;3;3;"1";1;"(620,640]";20;20;2014-08-29 03:32:31;18.3783783783784;1;24
"Ind5";9.26;"plast";0.5;3;3;"1";1;"(640,660]";20;20;2014-08-29 03:50:59;18.3783783783784;1;25
"Ind5";9.26;"plast";0.5;3;3;"1";1;"(660,680]";20;20;2014-08-29 04:06:04;18.3783783783784;1;26
"Ind5";9.26;"plast";0.5;3;3;"1";1;"(680,700]";20;20;2014-08-29 04:27:24;18.3783783783784;1;27
"Ind5";9.26;"plast";0.5;3;3;"1";1;"(700,720]";19;20;2014-08-29 04:45:45;18.3783783783784;1;28
"Ind5";9.26;"plast";0.5;3;3;"1";1;"(720,740]";4;4;2014-08-29 04:58:53;18.3783783783784;0;28
"Ind5";9.275;"plast";0.5;2;2;"1";1;"(0,20]";1;20;2014-08-27 18:11:03;16.3214285714286;0;0
"Ind5";9.275;"plast";0.5;2;2;"1";1;"(20,40]";5;20;2014-08-27 18:14:15;16.3214285714286;0;0
"Ind5";9.275;"plast";0.5;2;2;"1";1;"(40,60]";10;20;2014-08-27 18:22:34;16.3214285714286;0;0
"Ind5";9.275;"plast";0.5;2;2;"1";1;"(60,80]";16;20;2014-08-27 18:31:41;16.3214285714286;0;0
"Ind5";9.275;"plast";0.5;2;2;"1";1;"(80,100]";17;20;2014-08-27 18:39:45;16.3214285714286;1;0
"Ind5";9.275;"plast";0.5;2;2;"1";1;"(100,120]";18;20;2014-08-27 18:52:36;16.3214285714286;1;1
"Ind5";9.275;"plast";0.5;2;2;"1";1;"(120,140]";17;20;2014-08-27 18:57:23;16.3214285714286;1;2
"Ind5";9.275;"plast";0.5;2;2;"1";1;"(140,160]";18;20;2014-08-27 19:21:39;16.3214285714286;1;3
"Ind5";9.275;"plast";0.5;2;2;"1";1;"(160,180]";13;20;2014-08-27 19:42:16;16.3214285714286;0;3
"Ind5";9.275;"plast";0.5;2;2;"1";1;"(180,200]";14;20;2014-08-27 19:59:58;16.3214285714286;0;3
"Ind5";9.275;"plast";0.5;2;2;"1";1;"(200,220]";17;20;2014-08-27 20:23:36;16.3214285714286;1;3
"Ind5";9.275;"plast";0.5;2;2;"1";1;"(220,240]";16;20;2014-08-27 20:30:17;16.3214285714286;0;3
"Ind5";9.275;"plast";0.5;2;2;"1";1;"(240,260]";18;20;2014-08-27 20:54:53;16.3214285714286;1;3
"Ind5";9.275;"plast";0.5;2;2;"1";1;"(260,280]";19;20;2014-08-27 21:25:07;16.3214285714286;1;4
"Ind5";9.275;"plast";0.5;2;2;"1";1;"(280,300]";20;20;2014-08-27 21:54:13;16.3214285714286;1;5
"Ind5";9.275;"plast";0.5;2;2;"1";1;"(300,320]";20;20;2014-08-27 22:29:30;16.3214285714286;1;6
"Ind5";9.275;"plast";0.5;2;2;"1";1;"(320,340]";20;20;2014-08-27 22:42:44;16.3214285714286;1;7
"Ind5";9.275;"plast";0.5;2;2;"1";1;"(340,360]";18;20;2014-08-27 23:07:03;16.3214285714286;1;8
"Ind5";9.275;"plast";0.5;2;2;"1";1;"(360,380]";16;20;2014-08-28 00:03:46;16.3214285714286;0;8
"Ind5";9.275;"plast";0.5;2;2;"1";1;"(380,400]";20;20;2014-08-28 00:34:21;16.3214285714286;1;8
"Ind5";9.275;"plast";0.5;2;2;"1";1;"(400,420]";20;20;2014-08-28 01:08:17;16.3214285714286;1;9
"Ind5";9.275;"plast";0.5;2;2;"1";1;"(420,440]";20;20;2014-08-28 01:35:31;16.3214285714286;1;10
"Ind5";9.275;"plast";0.5;2;2;"1";1;"(440,460]";19;20;2014-08-28 02:01:08;16.3214285714286;1;11
"Ind5";9.275;"plast";0.5;2;2;"1";1;"(460,480]";20;20;2014-08-28 02:29:57;16.3214285714286;1;12
"Ind5";9.275;"plast";0.5;2;2;"1";1;"(480,500]";19;20;2014-08-28 03:05:18;16.3214285714286;1;13
"Ind5";9.275;"plast";0.5;2;2;"1";1;"(500,520]";20;20;2014-08-28 03:29:59;16.3214285714286;1;14
"Ind5";9.275;"plast";0.5;2;2;"1";1;"(520,540]";19;20;2014-08-28 03:58:28;16.3214285714286;1;15
"Ind5";9.275;"plast";0.5;2;2;"1";1;"(540,560]";7;7;2014-08-28 04:21:53;16.3214285714286;0;15
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(0,20]";6;20;2014-09-03 18:14:32;11.2833333333333;0;0
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(20,40]";6;20;2014-09-03 18:21:23;11.2833333333333;0;0
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(40,60]";5;20;2014-09-03 18:32:40;11.2833333333333;0;0
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(60,80]";6;20;2014-09-03 18:53:20;11.2833333333333;0;0
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(80,100]";5;20;2014-09-03 18:59:02;11.2833333333333;0;0
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(100,120]";7;20;2014-09-03 19:11:05;11.2833333333333;0;0
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(120,140]";6;20;2014-09-03 19:18:42;11.2833333333333;0;0
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(140,160]";8;20;2014-09-03 19:28:23;11.2833333333333;0;0
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(160,180]";9;20;2014-09-03 19:35:38;11.2833333333333;0;0
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(180,200]";8;20;2014-09-03 19:45:43;11.2833333333333;0;0
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(200,220]";7;20;2014-09-03 19:52:40;11.2833333333333;0;0
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(220,240]";5;20;2014-09-03 20:04:52;11.2833333333333;0;0
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(240,260]";7;20;2014-09-03 20:13:20;11.2833333333333;0;0
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(260,280]";4;20;2014-09-03 20:19:31;11.2833333333333;0;0
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(280,300]";8;20;2014-09-03 20:28:21;11.2833333333333;0;0
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(300,320]";8;20;2014-09-03 20:34:44;11.2833333333333;0;0
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(320,340]";11;20;2014-09-03 20:47:08;11.2833333333333;0;0
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(340,360]";10;20;2014-09-03 21:01:48;11.2833333333333;0;0
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(360,380]";11;20;2014-09-03 21:09:20;11.2833333333333;0;0
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(380,400]";8;20;2014-09-03 21:27:25;11.2833333333333;0;0
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(400,420]";10;20;2014-09-03 21:33:30;11.2833333333333;0;0
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(420,440]";6;20;2014-09-03 21:42:23;11.2833333333333;0;0
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(440,460]";10;20;2014-09-03 21:59:17;11.2833333333333;0;0
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(460,480]";8;20;2014-09-03 22:06:22;11.2833333333333;0;0
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(480,500]";9;20;2014-09-03 22:10:23;11.2833333333333;0;0
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(500,520]";12;20;2014-09-03 22:17:21;11.2833333333333;1;0
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(520,540]";12;20;2014-09-03 22:25:18;11.2833333333333;1;1
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(540,560]";13;20;2014-09-03 22:37:59;11.2833333333333;1;2
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(560,580]";10;20;2014-09-03 22:48:17;11.2833333333333;0;2
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(580,600]";10;20;2014-09-03 23:00:02;11.2833333333333;0;2
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(600,620]";10;20;2014-09-03 23:10:44;11.2833333333333;0;2
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(620,640]";10;20;2014-09-03 23:15:23;11.2833333333333;0;2
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(640,660]";11;20;2014-09-03 23:30:17;11.2833333333333;0;2
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(660,680]";12;20;2014-09-03 23:49:01;11.2833333333333;1;2
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(680,700]";11;20;2014-09-04 00:02:45;11.2833333333333;0;2
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(700,720]";14;20;2014-09-04 00:10:15;11.2833333333333;1;2
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(720,740]";11;20;2014-09-04 00:14:58;11.2833333333333;0;2
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(740,760]";13;20;2014-09-04 00:20:57;11.2833333333333;1;2
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(760,780]";13;20;2014-09-04 00:31:01;11.2833333333333;1;3
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(780,800]";17;20;2014-09-04 00:42:54;11.2833333333333;1;4
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(800,820]";15;20;2014-09-04 00:54:34;11.2833333333333;1;5
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(820,840]";19;20;2014-09-04 01:03:56;11.2833333333333;1;6
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(840,860]";16;20;2014-09-04 01:14:19;11.2833333333333;1;7
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(860,880]";17;20;2014-09-04 01:24:01;11.2833333333333;1;8
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(880,900]";14;20;2014-09-04 01:45:43;11.2833333333333;1;9
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(900,920]";13;20;2014-09-04 01:55:15;11.2833333333333;1;10
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(920,940]";17;20;2014-09-04 02:02:59;11.2833333333333;1;11
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(940,960]";13;20;2014-09-04 02:17:06;11.2833333333333;1;12
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(960,980]";13;20;2014-09-04 02:22:55;11.2833333333333;1;13
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(980,1e+03]";15;20;2014-09-04 02:27:59;11.2833333333333;1;14
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(1e+03,1.02e+03]";13;20;2014-09-04 02:43:09;11.2833333333333;1;15
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(1.02e+03,1.04e+03]";15;20;2014-09-04 02:52:26;11.2833333333333;1;16
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(1.04e+03,1.06e+03]";18;20;2014-09-04 03:02:29;11.2833333333333;1;17
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(1.06e+03,1.08e+03]";17;20;2014-09-04 03:24:49;11.2833333333333;1;18
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(1.08e+03,1.1e+03]";16;20;2014-09-04 03:34:53;11.2833333333333;1;19
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(1.1e+03,1.12e+03]";17;20;2014-09-04 03:53:28;11.2833333333333;1;20
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(1.12e+03,1.14e+03]";17;20;2014-09-04 04:08:56;11.2833333333333;1;21
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(1.14e+03,1.16e+03]";20;20;2014-09-04 04:21:01;11.2833333333333;1;22
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(1.16e+03,1.18e+03]";19;20;2014-09-04 04:48:46;11.2833333333333;1;23
"Ind6";8.787;"plast";0.3;8;8;"1";1;"(1.18e+03,1.2e+03]";6;6;2014-09-04 05:09:38;11.2833333333333;0;23
"Ind6";8.811;"plast";0.83;13;13;"1";1;"(0,20]";5;20;2014-09-09 18:34:06;17.8333333333333;0;0
"Ind6";8.811;"plast";0.83;13;13;"1";1;"(20,40]";20;20;2014-09-09 19:07:02;17.8333333333333;1;0
"Ind6";8.811;"plast";0.83;13;13;"1";1;"(40,60]";20;20;2014-09-09 19:52:58;17.8333333333333;1;1
"Ind6";8.811;"plast";0.83;13;13;"1";1;"(60,80]";20;20;2014-09-09 20:57:35;17.8333333333333;1;2
"Ind6";8.811;"plast";0.83;13;13;"1";1;"(80,100]";17;20;2014-09-09 21:45:14;17.8333333333333;0;2
"Ind6";8.811;"plast";0.83;13;13;"1";1;"(100,120]";19;20;2014-09-09 22:49:56;17.8333333333333;1;2
"Ind6";8.811;"plast";0.83;13;13;"1";1;"(120,140]";20;20;2014-09-09 23:33:42;17.8333333333333;1;3
"Ind6";8.811;"plast";0.83;13;13;"1";1;"(140,160]";20;20;2014-09-10 00:51:14;17.8333333333333;1;4
"Ind6";8.811;"plast";0.83;13;13;"1";1;"(160,180]";19;20;2014-09-10 02:11:48;17.8333333333333;1;5
"Ind6";8.811;"plast";0.83;13;13;"1";1;"(180,200]";20;20;2014-09-10 03:08:34;17.8333333333333;1;6
"Ind6";8.811;"plast";0.83;13;13;"1";1;"(200,220]";20;20;2014-09-10 04:21:45;17.8333333333333;1;7
"Ind6";8.811;"plast";0.83;13;13;"1";1;"(220,240]";14;14;2014-09-10 05:18:24;17.8333333333333;0;7
"Ind6";8.814;"plast";0.83;12;12;"1";1;"(0,20]";3;20;2014-09-08 18:28:22;18.1875;0;0
"Ind6";8.814;"plast";0.83;12;12;"1";1;"(20,40]";15;20;2014-09-08 18:44:35;18.1875;0;0
"Ind6";8.814;"plast";0.83;12;12;"1";1;"(40,60]";20;20;2014-09-08 19:21:47;18.1875;1;0
"Ind6";8.814;"plast";0.83;12;12;"1";1;"(60,80]";19;20;2014-09-08 19:59:44;18.1875;1;1
"Ind6";8.814;"plast";0.83;12;12;"1";1;"(80,100]";19;20;2014-09-08 20:38:36;18.1875;1;2
"Ind6";8.814;"plast";0.83;12;12;"1";1;"(100,120]";18;20;2014-09-08 21:15:17;18.1875;0;2
"Ind6";8.814;"plast";0.83;12;12;"1";1;"(120,140]";19;20;2014-09-08 21:51:26;18.1875;1;2
"Ind6";8.814;"plast";0.83;12;12;"1";1;"(140,160]";19;20;2014-09-08 22:34:41;18.1875;1;3
"Ind6";8.814;"plast";0.83;12;12;"1";1;"(160,180]";20;20;2014-09-08 23:18:48;18.1875;1;4
"Ind6";8.814;"plast";0.83;12;12;"1";1;"(180,200]";20;20;2014-09-09 00:17:56;18.1875;1;5
"Ind6";8.814;"plast";0.83;12;12;"1";1;"(200,220]";20;20;2014-09-09 01:03:27;18.1875;1;6
"Ind6";8.814;"plast";0.83;12;12;"1";1;"(220,240]";20;20;2014-09-09 01:49:49;18.1875;1;7
"Ind6";8.814;"plast";0.83;12;12;"1";1;"(240,260]";20;20;2014-09-09 02:43:16;18.1875;1;8
"Ind6";8.814;"plast";0.83;12;12;"1";1;"(260,280]";20;20;2014-09-09 03:25:15;18.1875;1;9
"Ind6";8.814;"plast";0.83;12;12;"1";1;"(280,300]";20;20;2014-09-09 04:12:56;18.1875;1;10
"Ind6";8.814;"plast";0.83;12;12;"1";1;"(300,320]";19;19;2014-09-09 05:07:31;18.1875;1;11
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(0,20]";3;20;2014-09-02 18:11:09;14.4642857142857;0;0
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(20,40]";8;20;2014-09-02 18:15:29;14.4642857142857;0;0
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(40,60]";9;20;2014-09-02 18:20:12;14.4642857142857;0;0
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(60,80]";12;20;2014-09-02 18:27:54;14.4642857142857;0;0
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(80,100]";14;20;2014-09-02 18:33:29;14.4642857142857;0;0
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(100,120]";13;20;2014-09-02 18:41:08;14.4642857142857;0;0
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(120,140]";17;20;2014-09-02 18:52:34;14.4642857142857;1;0
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(140,160]";14;20;2014-09-02 18:58:54;14.4642857142857;0;0
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(160,180]";17;20;2014-09-02 19:07:58;14.4642857142857;1;0
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(180,200]";15;20;2014-09-02 19:15:33;14.4642857142857;1;1
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(200,220]";18;20;2014-09-02 19:23:42;14.4642857142857;1;2
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(220,240]";15;20;2014-09-02 19:30:06;14.4642857142857;1;3
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(240,260]";15;20;2014-09-02 19:41:43;14.4642857142857;1;4
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(260,280]";16;20;2014-09-02 19:51:53;14.4642857142857;1;5
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(280,300]";15;20;2014-09-02 20:01:14;14.4642857142857;1;6
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(300,320]";16;20;2014-09-02 20:13:10;14.4642857142857;1;7
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(320,340]";17;20;2014-09-02 20:27:44;14.4642857142857;1;8
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(340,360]";16;20;2014-09-02 20:38:59;14.4642857142857;1;9
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(360,380]";18;20;2014-09-02 20:51:25;14.4642857142857;1;10
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(380,400]";17;20;2014-09-02 21:05:30;14.4642857142857;1;11
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(400,420]";18;20;2014-09-02 21:16:34;14.4642857142857;1;12
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(420,440]";17;20;2014-09-02 21:35:49;14.4642857142857;1;13
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(440,460]";15;20;2014-09-02 21:54:21;14.4642857142857;1;14
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(460,480]";15;20;2014-09-02 22:02:39;14.4642857142857;1;15
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(480,500]";15;20;2014-09-02 22:20:00;14.4642857142857;1;16
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(500,520]";17;20;2014-09-02 22:30:57;14.4642857142857;1;17
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(520,540]";13;20;2014-09-02 22:39:21;14.4642857142857;0;17
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(540,560]";13;20;2014-09-02 22:50:41;14.4642857142857;0;17
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(560,580]";13;20;2014-09-02 23:01:30;14.4642857142857;0;17
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(580,600]";11;20;2014-09-02 23:22:52;14.4642857142857;0;17
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(600,620]";14;20;2014-09-02 23:35:58;14.4642857142857;0;17
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(620,640]";11;20;2014-09-02 23:48:08;14.4642857142857;0;17
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(640,660]";13;20;2014-09-02 23:58:15;14.4642857142857;0;17
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(660,680]";13;20;2014-09-03 00:08:56;14.4642857142857;0;17
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(680,700]";13;20;2014-09-03 00:22:47;14.4642857142857;0;17
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(700,720]";15;20;2014-09-03 00:25:38;14.4642857142857;1;17
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(720,740]";14;20;2014-09-03 00:33:54;14.4642857142857;0;17
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(740,760]";13;20;2014-09-03 00:51:48;14.4642857142857;0;17
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(760,780]";11;20;2014-09-03 01:04:00;14.4642857142857;0;17
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(780,800]";14;20;2014-09-03 01:14:28;14.4642857142857;0;17
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(800,820]";15;20;2014-09-03 01:23:01;14.4642857142857;1;17
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(820,840]";12;20;2014-09-03 01:33:35;14.4642857142857;0;17
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(840,860]";18;20;2014-09-03 01:44:54;14.4642857142857;1;17
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(860,880]";13;20;2014-09-03 01:55:53;14.4642857142857;0;17
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(880,900]";15;20;2014-09-03 02:10:06;14.4642857142857;1;17
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(900,920]";15;20;2014-09-03 02:24:17;14.4642857142857;1;18
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(920,940]";15;20;2014-09-03 02:40:30;14.4642857142857;1;19
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(940,960]";17;20;2014-09-03 02:55:52;14.4642857142857;1;20
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(960,980]";15;20;2014-09-03 03:07:01;14.4642857142857;1;21
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(980,1e+03]";18;20;2014-09-03 03:25:57;14.4642857142857;1;22
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(1e+03,1.02e+03]";16;20;2014-09-03 03:44:41;14.4642857142857;1;23
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(1.02e+03,1.04e+03]";17;20;2014-09-03 03:54:29;14.4642857142857;1;24
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(1.04e+03,1.06e+03]";17;20;2014-09-03 04:17:26;14.4642857142857;1;25
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(1.06e+03,1.08e+03]";18;20;2014-09-03 04:30:15;14.4642857142857;1;26
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(1.08e+03,1.1e+03]";20;20;2014-09-03 05:02:30;14.4642857142857;1;27
"Ind6";8.817;"plast";0.3;7;7;"1";1;"(1.1e+03,1.12e+03]";6;6;2014-09-03 05:08:43;14.4642857142857;0;27
"Ind6";8.846;"plast";0.3;6;6;"1";1;"(0,20]";1;20;2014-09-01 18:29:21;9.12068965517241;0;0
"Ind6";8.846;"plast";0.3;6;6;"1";1;"(20,40]";0;20;2014-09-01 18:51:27;9.12068965517241;0;0
"Ind6";8.846;"plast";0.3;6;6;"1";1;"(40,60]";1;20;2014-09-01 19:38:08;9.12068965517241;0;0
"Ind6";8.846;"plast";0.3;6;6;"1";1;"(60,80]";1;20;2014-09-01 20:19:07;9.12068965517241;0;0
"Ind6";8.846;"plast";0.3;6;6;"1";1;"(80,100]";0;20;2014-09-01 20:21:49;9.12068965517241;0;0
"Ind6";8.846;"plast";0.3;6;6;"1";1;"(100,120]";0;20;2014-09-01 20:25:46;9.12068965517241;0;0
"Ind6";8.846;"plast";0.3;6;6;"1";1;"(120,140]";0;20;2014-09-01 20:39:29;9.12068965517241;0;0
"Ind6";8.846;"plast";0.3;6;6;"1";1;"(140,160]";1;20;2014-09-01 20:52:57;9.12068965517241;0;0
"Ind6";8.846;"plast";0.3;6;6;"1";1;"(160,180]";1;20;2014-09-01 21:12:43;9.12068965517241;0;0
"Ind6";8.846;"plast";0.3;6;6;"1";1;"(180,200]";0;20;2014-09-01 21:20:49;9.12068965517241;0;0
"Ind6";8.846;"plast";0.3;6;6;"1";1;"(200,220]";0;20;2014-09-01 21:36:07;9.12068965517241;0;0
"Ind6";8.846;"plast";0.3;6;6;"1";1;"(220,240]";0;20;2014-09-01 22:28:53;9.12068965517241;0;0
"Ind6";8.846;"plast";0.3;6;6;"1";1;"(240,260]";0;20;2014-09-01 22:47:08;9.12068965517241;0;0
"Ind6";8.846;"plast";0.3;6;6;"1";1;"(260,280]";0;20;2014-09-01 22:51:06;9.12068965517241;0;0
"Ind6";8.846;"plast";0.3;6;6;"1";1;"(280,300]";0;20;2014-09-01 22:56:56;9.12068965517241;0;0
"Ind6";8.846;"plast";0.3;6;6;"1";1;"(300,320]";1;20;2014-09-01 23:06:32;9.12068965517241;0;0
"Ind6";8.846;"plast";0.3;6;6;"1";1;"(320,340]";4;20;2014-09-01 23:09:59;9.12068965517241;0;0
"Ind6";8.846;"plast";0.3;6;6;"1";1;"(340,360]";7;20;2014-09-01 23:13:48;9.12068965517241;0;0
"Ind6";8.846;"plast";0.3;6;6;"1";1;"(360,380]";7;20;2014-09-01 23:21:33;9.12068965517241;0;0
