"IdLabel";"weight";"cond";"day";"cohort_day";"cohort";"cage";"prob_cond";"successes";"failures";"sampling";"group";"prob_cen";"predicted_failures";"predicted_sampling";"slope"
"Ind39";7.422;"plast";63;12;4;2;0.83;102;0;0;"50-30-83";0.285297872340425;7.93126076009639;0.0721474556487152;-2.27036312744939
"Ind4";8.085;"plast";2;2;1;1;0.5;580;33;0.0538336052202284;"50-30-83";-0.0447021276595745;53.0756821187889;0.0838378153164157;-3.97431188457342
"Ind4";8.054;"plast";3;3;1;1;0.5;510;74;0.126712328767123;"50-30-83";-0.0447021276595745;50.7029119039192;0.0904274096450698;-3.97431188457342
"Ind4";7.801;"plast";5;5;1;1;0.5;434;54;0.110655737704918;"50-30-83";-0.0447021276595745;43.3454028166285;0.0908051121072167;-3.97431188457342
"Ind4";7.964;"plast";6;6;1;1;0.3;980;111;0.101741521539872;"50-30-83";-0.244702127659574;178.462433536767;0.15405111842248;-3.97431188457342
"Ind4";7.743;"plast";7;7;1;1;0.3;679;350;0.340136054421769;"50-30-83";-0.244702127659574;171.239454120267;0.2014014443701;-3.97431188457342
"Ind4";7.38;"plast";9;9;1;1;0.3;540;42;0.0721649484536082;"50-30-83";-0.244702127659574;99.7110573290354;0.15586889766351;-3.97431188457342
"Ind4";7.703;"plast";10;10;1;1;0.83;302;1;0.0033003300330033;"50-30-83";0.285297872340425;8.85754335290241;0.0284938987079585;-3.97431188457342
"Ind4";7.379;"plast";11;11;1;1;0.83;197;2;0.0100502512562814;"50-30-83";0.285297872340425;6.03295363161148;0.0297141598134746;-3.97431188457342
"Ind4";7.15;"plast";12;12;1;1;0.83;258;3;0.0114942528735632;"50-30-83";0.285297872340425;8.12995148427225;0.0305488030901051;-3.97431188457342
"Ind4";7.012;"plast";13;13;1;1;0.83;119;0;0;"50-30-83";0.285297872340425;3.76981881762874;0.0307063971742819;-3.97431188457342
"Ind40";7.908;"plast";53;2;4;2;0.5;336;85;0.201900237529691;"50-30-83";-0.0447021276595745;60.9932076202331;0.153637912310529;-2.16190955302563
"Ind40";7.687;"plast";54;3;4;2;0.5;554;111;0.166917293233083;"50-30-83";-0.0447021276595745;98.1002293173034;0.150437348289245;-2.16190955302563
"Ind40";7.637;"plast";55;4;4;2;0.5;588;75;0.113122171945701;"50-30-83";-0.0447021276595745;98.2123836542809;0.143122429722517;-2.16190955302563
"Ind40";7.827;"plast";57;6;4;2;0.3;665;7;0.0104166666666667;"50-30-83";-0.244702127659574;132.273753396087;0.165907572941729;-2.16190955302563
"Ind40";7.773;"plast";58;7;4;2;0.3;795;55;0.0647058823529412;"50-30-83";-0.244702127659574;167.977277017773;0.17443534860758;-2.16190955302563
"Ind40";7.682;"plast";59;8;4;2;0.3;593;621;0.511532125205931;"50-30-83";-0.244702127659574;241.534791863009;0.289424472434287;-2.16190955302563
"Ind40";7.898;"plast";61;10;4;2;0.83;457;77;0.144194756554307;"50-30-83";0.285297872340425;46.4493963176101;0.0922622941994883;-2.16190955302563
"Ind40";7.691;"plast";62;11;4;2;0.83;311;51;0.140883977900552;"50-30-83";0.285297872340425;32.0937013713736;0.0935420884822205;-2.16190955302563
"Ind40";7.559;"plast";63;12;4;2;0.83;231;6;0.0253164556962025;"50-30-83";0.285297872340425;21.2752531684781;0.0843334924899261;-2.16190955302563
"Ind40";7.319;"plast";64;13;4;2;0.83;274;6;0.0214285714285714;"50-30-83";0.285297872340425;25.7276021098376;0.0858366127401556;-2.16190955302563
"Ind41";9.949;"plast";53;2;4;2;0.5;361;1;0.00276243093922652;"50-30-83";-0.0447021276595745;11.7785238342193;0.0315965729813807;-0.707720132480649
"Ind41";9.634;"plast";54;3;4;2;0.5;372;0;0;"50-30-83";-0.0447021276595745;12.4664542726275;0.0324253368117974;-0.707720132480649
"Ind41";9.479;"plast";55;4;4;2;0.5;376;0;0;"50-30-83";-0.0447021276595745;12.7955475724837;0.0329107358671546;-0.707720132480649
"Ind41";9.302;"plast";56;5;4;2;0.5;476;6;0.012448132780083;"50-30-83";-0.0447021276595745;16.7041597507312;0.0339030215600009;-0.707720132480649
"Ind41";9.827;"plast";57;6;4;2;0.3;644;15;0.0227617602427921;"50-30-83";-0.244702127659574;25.3807190342847;0.0379167166196562;-0.707720132480649
"Ind41";9.746;"plast";58;7;4;2;0.3;597;1;0.00167224080267559;"50-30-83";-0.244702127659574;23.2120403294688;0.0374259750216041;-0.707720132480649
"Ind41";9.679;"plast";59;8;4;2;0.3;717;18;0.0244897959183673;"50-30-83";-0.244702127659574;28.7179119431181;0.0385104226185043;-0.707720132480649
"Ind41";9.713;"plast";60;9;4;2;0.3;516;120;0.188679245283019;"50-30-83";-0.244702127659574;24.766773089567;0.0457993617989264;-0.707720132480649
"Ind41";10.018;"plast";61;10;4;2;0.83;327;2;0.0060790273556231;"50-30-83";0.285297872340425;8.95577260770917;0.0266575940582712;-0.707720132480649
"Ind41";9.678;"plast";62;11;4;2;0.83;305;4;0.0129449838187702;"50-30-83";0.285297872340425;8.65713297735999;0.0276006252278818;-0.707720132480649
"Ind41";9.513;"plast";63;12;4;2;0.83;194;89;0.314487632508834;"50-30-83";0.285297872340425;8.04836903786842;0.03983387283052;-0.707720132480649
"Ind41";9.422;"plast";64;13;4;2;0.83;265;1;0.0037593984962406;"50-30-83";0.285297872340425;7.62977649937606;0.0279858517192949;-0.707720132480649
"Ind42";8.438;"plast";53;2;4;2;0.5;314;47;0.130193905817175;"50-30-83";-0.0447021276595745;67.0917258236269;0.176051384161192;-3.45374476903546
"Ind42";8.301;"plast";54;3;4;2;0.5;482;17;0.0340681362725451;"50-30-83";-0.0447021276595745;93.6931375034015;0.162748400840279;-3.45374476903546
"Ind42";8.187;"plast";55;4;4;2;0.5;498;201;0.28755364806867;"50-30-83";-0.0447021276595745;132.382405896796;0.210003332355804;-3.45374476903546
"Ind42";8.13;"plast";56;5;4;2;0.5;540;116;0.176829268292683;"50-30-83";-0.0447021276595745;124.780088327103;0.187701302307516;-3.45374476903546
"Ind42";8.23;"plast";57;6;4;2;0.3;756;451;0.373653686826843;"50-30-83";-0.244702127659574;348.282127343795;0.315392342880295;-3.45374476903546
"Ind42";8.309;"plast";58;7;4;2;0.3;747;645;0.463362068965517;"50-30-83";-0.244702127659574;399.658020488202;0.348541599454424;-3.45374476903546
"Ind42";8.29;"plast";59;8;4;2;0.3;580;147;0.202200825309491;"50-30-83";-0.244702127659574;208.980602569656;0.264874195752114;-3.45374476903546
"Ind42";8.166;"plast";60;9;4;2;0.3;680;190;0.218390804597701;"50-30-83";-0.244702127659574;252.063922993897;0.270436304609064;-3.45374476903546
"Ind42";8.519;"plast";61;10;4;2;0.83;389;191;0.329310344827586;"50-30-83";0.285297872340425;47.4724244425476;0.108763857197114;-3.45374476903546
"Ind42";8.383;"plast";62;11;4;2;0.83;397;3;0.0075;"50-30-83";0.285297872340425;33.1325786710153;0.0770287588384616;-3.45374476903546
"Ind42";8.177;"plast";63;12;4;2;0.83;341;2;0.00583090379008746;"50-30-83";0.285297872340425;28.9446460467911;0.0782404782880144;-3.45374476903546
"Ind42";8.091;"plast";64;13;4;2;0.83;302;24;0.0736196319018405;"50-30-83";0.285297872340425;27.729671042333;0.0840981976377032;-3.45374476903546
"Ind43";9.015;"plast";54;3;4;2;0.5;328;13;0.0381231671554252;"50-83-30";-0.0447021276595745;83.5187375880763;0.202952453824052;-3.60705852797599
"Ind43";8.938;"plast";55;4;4;2;0.5;396;38;0.0875576036866359;"50-83-30";-0.0447021276595745;106.850560412799;0.212489691420616;-3.60705852797599
"Ind43";8.991;"plast";57;6;4;2;0.83;253;108;0.299168975069252;"50-83-30";0.285297872340425;40.1127040500124;0.136850786389553;-3.60705852797599
"Ind43";9.054;"plast";58;7;4;2;0.83;289;8;0.0269360269360269;"50-83-30";0.285297872340425;32.8266504793026;0.102001032016501;-3.60705852797599
"Ind43";9.121;"plast";59;8;4;2;0.83;300;42;0.12280701754386;"50-83-30";0.285297872340425;37.5897348204555;0.111347386911653;-3.60705852797599
"Ind43";8.949;"plast";60;9;4;2;0.83;261;7;0.0261194029850746;"50-83-30";0.285297872340425;29.8853233454147;0.102739192894676;-3.60705852797599
"Ind43";8.958;"plast";61;10;4;2;0.3;453;1004;0.689087165408373;"50-83-30";-0.244702127659574;531.448005937149;0.539843651195408;-3.60705852797599
"Ind43";8.927;"plast";62;11;4;2;0.3;653;303;0.316945606694561;"50-83-30";-0.244702127659574;349.299370528151;0.348498044395749;-3.60705852797599
"Ind43";8.782;"plast";63;12;4;2;0.3;412;545;0.569487983281087;"50-83-30";-0.244702127659574;352.461590987825;0.461058600121923;-3.60705852797599
"Ind43";8.68;"plast";64;13;4;2;0.3;419;360;0.462130937098845;"50-83-30";-0.244702127659574;288.519538616675;0.407790206304099;-3.60705852797599
"Ind44";8.179;"plast";53;2;4;2;0.5;416;93;0.182711198428291;"50-83-30";-0.0447021276595745;58.6540421645974;0.123572195650359;-2.54248907857828
"Ind44";8.06;"plast";54;3;4;2;0.5;364;41;0.101234567901235;"50-83-30";-0.0447021276595745;47.1311992902814;0.114637856167671;-2.54248907857828
"Ind44";8.035;"plast";55;4;4;2;0.5;120;12;0.0909090909090909;"50-83-30";-0.0447021276595745;15.3934107127631;0.113693942945423;-2.54248907857828
"Ind44";7.823;"plast";56;5;4;2;0.5;253;71;0.219135802469136;"50-83-30";-0.0447021276595745;38.4710227100281;0.131989184901928;-2.54248907857828
"Ind44";8.239;"plast";57;6;4;2;0.83;246;5;0.0199203187250996;"50-83-30";0.285297872340425;15.0343204860723;0.0575951869396976;-2.54248907857828
"Ind44";8.049;"plast";58;7;4;2;0.83;213;14;0.0616740088105727;"50-83-30";0.285297872340425;13.8408659013274;0.0610157514887463;-2.54248907857828
"Ind44";7.726;"plast";59;8;4;2;0.83;145;2;0.0136054421768707;"50-83-30";0.285297872340425;9.25166056436372;0.059977704813773;-2.54248907857828
"Ind44";7.475;"plast";60;9;4;2;0.83;129;0;0;"50-83-30";0.285297872340425;8.33134923641087;0.0606660408037553;-2.54248907857828
"Ind44";7.803;"plast";61;10;4;2;0.3;282;214;0.431451612903226;"50-83-30";-0.244702127659574;86.2840426715773;0.234286671900478;-2.54248907857828
"Ind44";7.654;"plast";62;11;4;2;0.3;359;3;0.00828729281767956;"50-83-30";-0.244702127659574;63.7002926723695;0.150698482533919;-2.54248907857828
"Ind44";7.307;"plast";63;12;4;2;0.3;322;18;0.0529411764705882;"50-83-30";-0.244702127659574;61.488862756419;0.160340674079693;-2.54248907857828
"Ind5";9.275;"plast";2;2;1;1;0.5;408;39;0.087248322147651;"50-30-83";-0.0447021276595745;59.8127810668979;0.127856235416417;-3.98764460741215
"Ind5";9.26;"plast";3;3;1;1;0.5;596;8;0.0132450331125828;"50-30-83";-0.0447021276595745;80.9155525223356;0.119535667663162;-3.98764460741215
"Ind5";9.133;"plast";4;4;1;1;0.5;471;70;0.129390018484288;"50-30-83";-0.0447021276595745;73.20537015423;0.134517912113736;-3.98764460741215
"Ind5";9.086;"plast";5;5;1;1;0.5;353;52;0.128395061728395;"50-30-83";-0.0447021276595745;55.0086171692347;0.134822194567567;-3.98764460741215
"Ind5";9.143;"plast";6;6;1;1;0.3;841;95;0.101495726495726;"50-30-83";-0.244702127659574;218.789157457082;0.206445929284705;-3.98764460741215
"Ind5";8.968;"plast";7;7;1;1;0.3;355;127;0.263485477178423;"50-30-83";-0.244702127659574;114.015732002005;0.243095751853197;-3.98764460741215
"Ind5";8.903;"plast";8;8;1;1;0.3;560;288;0.339622641509434;"50-30-83";-0.244702127659574;201.488771853851;0.264598480373289;-3.98764460741215
"Ind5";8.798;"plast";9;9;1;1;0.3;470;620;0.568807339449541;"50-30-83";-0.244702127659574;260.873738025323;0.356934070076389;-3.98764460741215
"Ind5";9.137;"plast";10;10;1;1;0.83;303;7;0.0225806451612903;"50-30-83";0.285297872340425;14.9129552197774;0.0469089257764532;-3.98764460741215
"Ind5";8.998;"plast";11;11;1;1;0.83;291;8;0.0267558528428094;"50-30-83";0.285297872340425;14.5732052311454;0.0476913714346183;-3.98764460741215
"Ind5";8.687;"plast";12;12;1;1;0.83;195;23;0.105504587155963;"50-30-83";0.285297872340425;10.9557868613114;0.0531948484102993;-3.98764460741215
"Ind5";8.5;"plast";13;13;1;1;0.83;192;1;0.00518134715025907;"50-30-83";0.285297872340425;9.88842910658662;0.0489796723385571;-3.98764460741215
"Ind6";9.026;"plast";2;2;1;1;0.5;577;87;0.131024096385542;"50-30-83";-0.0447021276595745;85.4069371398137;0.128934243213982;-4.55559653230399
"Ind6";8.916;"plast";3;3;1;1;0.5;363;41;0.101485148514851;"50-30-83";-0.0447021276595745;52.4331738302429;0.126213256747928;-4.55559653230399
"Ind6";8.895;"plast";4;4;1;1;0.5;442;33;0.0694736842105263;"50-30-83";-0.0447021276595745;61.7546732018064;0.122588784753699;-4.55559653230399
"Ind6";8.923;"plast";5;5;1;1;0.5;346;28;0.0748663101604278;"50-30-83";-0.0447021276595745;48.5116891189398;0.122966417616879;-4.55559653230399
"Ind6";8.846;"plast";6;6;1;1;0.3;479;235;0.329131652661064;"50-30-83";-0.244702127659574;174.395745649703;0.2669067663982;-4.55559653230399
"Ind6";8.817;"plast";7;7;1;1;0.3;703;223;0.240820734341253;"50-30-83";-0.244702127659574;226.623535758801;0.24377990341415;-4.55559653230399
"Ind6";8.787;"plast";8;8;1;1;0.3;477;189;0.283783783783784;"50-30-83";-0.244702127659574;163.326224154141;0.255067211045264;-4.55559653230399
"Ind6";8.895;"plast";9;9;1;1;0.3;493;231;0.319060773480663;"50-30-83";-0.244702127659574;176.251665456573;0.263356334475958;-4.55559653230399
"Ind6";9.019;"plast";10;10;1;1;0.83;212;3;0.013953488372093;"50-30-83";0.285297872340425;8.27580898954314;0.0375702126688637;-4.55559653230399
"Ind6";8.958;"plast";11;11;1;1;0.83;252;0;0;"50-30-83";0.285297872340425;9.75738637957376;0.0372764509706121;-4.55559653230399
"Ind6";8.814;"plast";12;12;1;1;0.83;253;6;0.0231660231660232;"50-30-83";0.285297872340425;10.1722872047616;0.0386525774153683;-4.55559653230399
"Ind6";8.811;"plast";13;13;1;1;0.83;189;5;0.0257731958762887;"50-30-83";0.285297872340425;7.62169445639984;0.0387632426699991;-4.55559653230399
"Ind7";7.869;"plast";2;2;1;1;0.5;417;18;0.0413793103448276;"50-83-30";-0.0447021276595745;36.7394188472828;0.0809703043668074;-2.23680821669217
"Ind7";7.929;"plast";3;3;1;1;0.5;396;6;0.0149253731343284;"50-83-30";-0.0447021276595745;33.7748576728985;0.0785873279227621;-2.23680821669217
"Ind7";7.817;"plast";4;4;1;1;0.5;404;3;0.00737100737100737;"50-83-30";-0.0447021276595745;34.5325845760664;0.07874576665597;-2.23680821669217
"Ind7";7.634;"plast";5;5;1;1;0.5;389;20;0.0488997555012225;"50-83-30";-0.0447021276595745;35.278416603916;0.0831492134016567;-2.23680821669217
"Ind7";7.818;"plast";6;6;1;1;0.83;249;2;0.00796812749003984;"50-83-30";0.285297872340425;11.7066044909162;0.0449033675758838;-2.23680821669217
"Ind7";7.726;"plast";7;7;1;1;0.83;185;3;0.0159574468085106;"50-83-30";0.285297872340425;8.84832415194293;0.0456456056076471;-2.23680821669217
"Ind7";7.535;"plast";8;8;1;1;0.83;135;58;0.300518134715026;"50-83-30";0.285297872340425;9.2614678496407;0.0641991793629443;-2.23680821669217
"Ind7";7.423;"plast";9;9;1;1;0.83;179;0;0;"50-83-30";0.285297872340425;8.69066467739189;0.0463031269686729;-2.23680821669217
"Ind7";7.716;"plast";10;10;1;1;0.3;658;138;0.173366834170854;"50-83-30";-0.244702127659574;98.0125140600285;0.129644036622714;-2.23680821669217
"Ind7";7.518;"plast";11;11;1;1;0.3;517;71;0.120748299319728;"50-83-30";-0.244702127659574;73.6095650090153;0.124633208417293;-2.23680821669217
"Ind7";7.262;"plast";12;12;1;1;0.3;294;10;0.0328947368421053;"50-83-30";-0.244702127659574;38.905003831535;0.11686518191004;-2.23680821669217
"Ind7";7.199;"plast";13;13;1;1;0.3;279;61;0.179411764705882;"50-83-30";-0.244702127659574;43.7535994989681;0.135563474944632;-2.23680821669217
"Ind8";9.258;"plast";2;2;1;1;0.5;516;78;0.131313131313131;"50-83-30";-0.0447021276595745;83.343288564744;0.139057682224702;-2.34528082025586
"Ind8";8.878;"plast";3;3;1;1;0.5;302;125;0.292740046838407;"50-83-30";-0.0447021276595745;61.5740750250004;0.169357716225411;-2.34528082025586
"Ind8";8.691;"plast";4;4;1;1;0.5;281;106;0.27390180878553;"50-83-30";-0.0447021276595745;56.5959039048705;0.167643929473796;-2.34528082025586
"Ind8";8.47;"plast";5;5;1;1;0.5;200;8;0.0384615384615385;"50-83-30";-0.0447021276595745;30.9427085255005;0.13398434929191;-2.34528082025586
"Ind8";8.608;"plast";6;6;1;1;0.83;244;8;0.0317460317460317;"50-83-30";0.285297872340425;21.3503020910829;0.0804608169760226;-2.34528082025586
"Ind8";8.366;"plast";7;7;1;1;0.83;138;17;0.109677419354839;"50-83-30";0.285297872340425;13.4145302407189;0.0885947353889519;-2.34528082025586
"Ind8";8.15;"plast";8;8;1;1;0.83;115;7;0.0573770491803279;"50-83-30";0.285297872340425;10.7689288541222;0.0856247163129849;-2.34528082025586
"Ind8";8.022;"plast";9;9;1;1;0.83;123;4;0.031496062992126;"50-83-30";0.285297872340425;11.3457408693514;0.0844518091599566;-2.34528082025586
"Ind8";8.103;"plast";10;10;1;1;0.3;486;17;0.0337972166998012;"50-83-30";-0.244702127659574;105.726687774646;0.178674867906096;-2.34528082025586
"Ind8";7.799;"plast";11;11;1;1;0.3;236;72;0.233766233766234;"50-83-30";-0.244702127659574;66.2085698735995;0.219082370500915;-2.34528082025586
"Ind8";7.585;"plast";12;12;1;1;0.3;169;18;0.0962566844919786;"50-83-30";-0.244702127659574;40.8501932207666;0.19466359593861;-2.34528082025586
"Ind9";9.251;"plast";2;2;1;1;0.5;344;47;0.120204603580563;"50-83-30";-0.0447021276595745;52.7765199093804;0.133013213386301;-1.88022317809118
"Ind9";9.097;"plast";3;3;1;1;0.5;345;62;0.152334152334152;"50-83-30";-0.0447021276595745;55.5605319399125;0.138706955652453;-1.88022317809118
"Ind9";9.035;"plast";4;4;1;1;0.5;252;19;0.0701107011070111;"50-83-30";-0.0447021276595745;37.1664263181754;0.128529535020364;-1.88022317809118
"Ind9";8.914;"plast";6;6;1;1;0.83;151;6;0.0382165605095541;"50-83-30";0.285297872340425;14.0617471794444;0.0851908296121292;-1.88022317809118
"Ind9";8.726;"plast";7;7;1;1;0.83;262;35;0.117845117845118;"50-83-30";0.285297872340425;27.0197823807902;0.0934876573437835;-1.88022317809118
"Ind9";8.079;"plast";9;9;1;1;0.83;198;32;0.139130434782609;"50-83-30";0.285297872340425;22.1658894315816;0.100678127246727;-1.88022317809118
"Ind9";8.295;"plast";10;10;1;1;0.3;316;28;0.0813953488372093;"50-83-30";-0.244702127659574;65.0353615485216;0.170680645712826;-1.88022317809118
"Ind9";8.01;"plast";11;11;1;1;0.3;465;27;0.0548780487804878;"50-83-30";-0.244702127659574;95.0767151418711;0.169756593287024;-1.88022317809118
"Ind9";7.719;"plast";12;12;1;1;0.3;138;28;0.168674698795181;"50-83-30";-0.244702127659574;32.8219570553873;0.192141324342427;-1.88022317809118
